galaxy_id,r_kpc,segment_index,step,dtaudr_before,dtaudr_after,relative_jump_before,relative_jump_after,correction_applied,abs_correction_dtaudr
UGC07524,0.52,0,r2_cap,393.7233333333333,67.95985714285708,5.345101835327162,1.75,True,325.76347619047624
UGC07524,0.86,1,r2_cap,428.0022330097086,84.94982142857134,5.2978683446908015,0.24999999999999994,True,343.0524115811373
UGC07524,1.205,2,r2_cap,449.4251449275362,106.18727678571418,4.290477806423972,0.25,True,343.23786814182205
UGC07524,1.5499999999999998,3,r2_cap,520.9573837209301,132.73409598214272,3.9060245209246833,0.25,True,388.2232877387874
UGC07524,1.895,4,r2_cap,540.587729468599,165.91761997767838,3.0727118791039687,0.2499999999999999,True,374.67010949092065
UGC07524,2.24,5,r2_cap,538.4401244813279,207.397024972098,2.2452257002828664,0.2500000000000001,True,331.0430995092299
UGC07524,2.585,6,r2_cap,499.487391304348,259.2462812151225,1.4083633377650726,0.25000000000000006,True,240.24111008922551
UGC07524,2.9299999999999997,7,r2_cap,562.4239677419353,324.05785151890314,1.169458188969106,0.25,True,238.36611622303212
UGC07524,3.2750000000000004,8,r2_cap,633.4312463768115,405.0723143986289,0.9546856939519696,0.25,True,228.35893197818257
UGC07524,3.62,9,r2_cap,681.2168865435356,506.3403929982861,0.6817167264439471,0.24999999999999992,True,174.87649354524945
UGC07524,3.965,10,r2_cap,687.5668357487924,632.9254912478576,0.35791425147296063,0.24999999999999994,True,54.64134450093479
UGC07524,4.3100000000000005,11,none,669.9317410714287,669.9317410714287,0.05846857226529251,0.05846857226529251,False,0.0
UGC07524,4.65,12,none,624.901908713693,624.901908713693,0.06721555286471279,0.06721555286471279,False,0.0
UGC07524,4.995,13,none,634.160928433269,634.160928433269,0.014816756982923632,0.014816756982923632,False,0.0
UGC07524,5.34,14,none,610.6244283121597,610.6244283121597,0.03711439646598466,0.03711439646598466,False,0.0
UGC07524,5.6850000000000005,15,none,592.0373890784983,592.0373890784983,0.03043939674185358,0.03043939674185358,False,0.0
UGC07524,6.03,16,none,585.0403225806451,585.0403225806451,0.011818622652775515,0.011818622652775515,False,0.0
UGC07524,6.375,17,none,578.3237709923666,578.3237709923666,0.011480493444710731,0.011480493444710731,False,0.0
UGC07524,6.72,18,none,561.6668069666183,561.6668069666183,0.028802143126792076,0.028802143126792076,False,0.0
UGC07524,7.07,19,none,531.5842068965518,531.5842068965518,0.05355951196855118,0.05355951196855118,False,0.0
UGC07524,7.415,20,none,527.3829947229549,527.3829947229549,0.007903192230115428,0.007903192230115428,False,0.0
UGC07524,7.76,21,none,487.02074307304787,487.02074307304787,0.07653309275000447,0.07653309275000447,False,0.0
UGC07524,8.105,22,none,453.69885126964937,453.69885126964937,0.0684198615302112,0.0684198615302112,False,0.0
UGC07524,8.45,23,none,442.0778447276942,442.0778447276942,0.025613921017067783,0.025613921017067783,False,0.0
UGC07524,8.8,24,none,439.7990523968783,439.7990523968783,0.00515473090993629,0.00515473090993629,False,0.0
UGC07524,9.135000000000002,25,none,427.3027096774194,427.3027096774194,0.028413755444343554,0.028413755444343554,False,0.0
UGC07524,9.48,26,none,419.0479399585922,419.0479399585922,0.019318318213003793,0.019318318213003793,False,0.0
UGC07524,9.825,27,none,416.9207807807808,416.9207807807808,0.005076171423302171,0.005076171423302171,False,0.0
UGC07524,10.17,28,none,418.76659903381625,418.76659903381625,0.004427263734800535,0.004427263734800535,False,0.0
UGC07524,10.52,29,none,334.7225444340506,334.7225444340506,0.2006942645227036,0.2006942645227036,False,0.0
UGC07524,0.35,-1,r6_inner_trim,-90.61314285714276,,5.345101835327162,,True,
